token,community,size,mean_cosine_to_own_others,nearest_other_community,cosine_margin,cosine_silhouette,max_membership,second_community,second_membership,membership_margin,normalized_membership_entropy,hsk_levels,pinyin,dictionary_translation,dictionary_translation_source,second_component_representatives,repeat_cluster_match_fraction
推动,0,1421,0.23660154543846218,9,0.058619931335736064,0.07131219002084668,0.9999619655391351,7,0.00003776504011217596,0.9999242004990229,0.00018532114152345106,3,tuīdòng,to push (e.g. for acceptance of a plan); to promote; to give impetus to,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
通宵,5,1031,0.20873336566154815,2,0.011461537131228411,0.014278229590776672,0.9717705453347151,6,0.012540743468359506,0.9592298018663555,0.06891381402459354,7-9,tōngxiāo,all night; throughout the night,Translation,孩子 | 妹妹 | 哥哥 | 爸爸 | 母亲 | 姐姐 | 妈妈 | 人缘儿 | 同学 | 父亲 | 学生 | 老师,1.0
坟,5,1031,0.20866586287182365,3,-0.0034038537497559085,-0.0043014114898528594,0.9999050752895333,1,0.00008921855223090552,0.9998158567373024,0.0004338804540561315,7-9,fén,grave; tomb; embankment; mound; ancient book,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,0.5
从早到晚,5,1031,0.20865816324692318,2,0.004815507714666517,0.006048437219260806,0.735044933904109,8,0.24965090586600033,0.4853940280381086,0.27654714746437914,7-9,cóngzǎo-dàowǎn,from morning till night; from dawn to dusk; all day long,Translation,就算 | 也许 | 不然 | 要不然 | 要不 | 要是 | 好像 | 说不定 | 毕竟 | 也 | 难道 | 当然,0.5
暑假,5,1031,0.20851784166391038,6,-0.01797910588128135,-0.022715743737140238,0.9576975053338432,6,0.04210623245792099,0.9155912728759222,0.0766299667825224,4,shǔjià,summer vacation,Translation,孩子 | 妹妹 | 哥哥 | 爸爸 | 母亲 | 姐姐 | 妈妈 | 人缘儿 | 同学 | 父亲 | 学生 | 老师,1.0
公寓,5,1031,0.2083834542061897,1,0.030749077185635132,0.03739100507901908,0.9924853685840366,1,0.0069854050544840935,0.9854999635295525,0.020054810733234976,7-9,gōngyù,apartment building; block of flats,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,0.25
悬崖,5,1031,0.2083253239697394,1,0.011977134989493599,0.01490338828988103,0.669950018918385,1,0.3204244249692738,0.3495255939491112,0.2959363226083333,7-9,xuányá,precipice; overhanging cliff,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,0.5
一路上,5,1031,0.20832233562374539,2,-0.005999576724062594,-0.00757830742741685,0.9955442038781697,2,0.004388637304306433,0.9911555665738633,0.012560691133227714,6,yīlù shang,along the way; the whole way; (fig.) the whole time,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,0.5
拍照,5,1031,0.20829526196409673,2,0.01368613379530878,0.016993157327684548,0.9990711917831372,4,0.0007101610451800011,0.9983610307379572,0.003487866323541965,4,pāizhào,to take a picture,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
贺卡,5,1031,0.20825024009441062,1,-0.004484167765652525,-0.005663617461895069,0.999983820545928,9,0.000016122045881560008,0.9999676985000465,0.00008470931945966311,5,hèkǎ,greeting card; congratulation card,Translation,会议 | 招聘 | 聘任 | 申请 | 评审 | 颁奖 | 提交 | 办理 | 诉讼 | 公示 | 仲裁 | 贺信,1.0
墓地,5,1031,0.20821372363741047,6,0.03787451505022049,0.04565060256219269,0.999973407046803,4,0.000024953733018786803,0.9999484533137842,0.00013600531611178987,7-9,mùdì,cemetery; graveyard,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
名胜,5,1031,0.20810401888625024,6,0.01247947567935681,0.015514490868617522,0.9986067888705517,7,0.0012862452787970062,0.9973205435917546,0.004770464166280675,6,míngshèng,a place famous for its scenery or historical relics; scenic spot,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
清真寺,5,1031,0.20797073510499137,1,0.03822001839624464,0.046034388906345966,0.9990573668120794,1,0.0009395039374304657,0.9981178628746489,0.003271728426665185,7-9,qīngzhēnsì,mosque,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,0.75
取款机,5,1031,0.20790174247179333,1,0.018419704592441355,0.022725843785432874,0.9968392401105809,1,0.002350522888209203,0.9944887172223716,0.010287276006884713,6,qǔkuǎnjī,ATM,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,1.0
滑雪,5,1031,0.2078686295064029,6,0.012508099566322428,0.01554497390662558,0.9499362036955122,6,0.04934325164243825,0.900592952053074,0.08822504052359265,7-9,huáxuě,to ski; skiing,Translation,孩子 | 妹妹 | 哥哥 | 爸爸 | 母亲 | 姐姐 | 妈妈 | 人缘儿 | 同学 | 父亲 | 学生 | 老师,1.0
元宵节,5,1031,0.20771749189746483,6,0.02131662318200736,0.02620040061787161,0.9999986165163768,7,8.503169541789687e-7,0.9999977661994226,9.115662454993186e-6,7-9,Yuánxiāo Jié,"Lantern Festival, the final event of the Spring Festival 春节, on 15th of first month of the lunar calendar",Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
高速公路,5,1031,0.20757951623315768,9,0.0401098056011116,0.04817819377065848,0.9927987751791112,1,0.0068990041011086885,0.9858997710780025,0.019171568063518163,3,gāosù gōnglù,expressway; highway; freeway,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,0.25
画面,5,1031,0.2075693724453352,7,0.0011702033471261974,0.0014745490447589462,0.9542243954043272,6,0.02560148709944042,0.9286229083048868,0.09440139777240675,5,huàmiàn,scene; tableau; picture; image; screen (displayed by a computer); (motion picture) frame; field of view,Translation,孩子 | 妹妹 | 哥哥 | 爸爸 | 母亲 | 姐姐 | 妈妈 | 人缘儿 | 同学 | 父亲 | 学生 | 老师,0.5
渔船,5,1031,0.20748106801927998,1,0.009414452201073759,0.011739693579011206,0.6160625705122069,4,0.37596217824651046,0.24010039226569646,0.3061113316470094,7-9,yúchuán,fishing boat,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,0.75
热气球,5,1031,0.2073321191791645,1,0.010759584348029039,0.01339210422158967,0.9744485358968484,6,0.011674467344645341,0.962774068552203,0.06368614016811958,7-9,rèqìqiú,hot air balloon,Translation,孩子 | 妹妹 | 哥哥 | 爸爸 | 母亲 | 姐姐 | 妈妈 | 人缘儿 | 同学 | 父亲 | 学生 | 老师,0.75
购物,5,1031,0.2072617628924936,9,0.011590054640846725,0.014409607071825911,0.9203568269093663,9,0.07963041782227934,0.840726409087087,0.12074624751927791,4,gòuwù,shopping,Translation,会议 | 招聘 | 聘任 | 申请 | 评审 | 颁奖 | 提交 | 办理 | 诉讼 | 公示 | 仲裁 | 贺信,1.0
养老院,5,1031,0.2071022645826348,6,0.012365045507327393,0.01535529245885237,0.5560756107495127,6,0.4165975490431106,0.13947806170640215,0.3493175881798879,7-9,yǎnglǎoyuàn,nursing home,Translation,孩子 | 妹妹 | 哥哥 | 爸爸 | 母亲 | 姐姐 | 妈妈 | 人缘儿 | 同学 | 父亲 | 学生 | 老师,0.25
办公室,5,1031,0.2070598005294636,9,0.013205892231540811,0.016381512442314502,0.9982154545346988,1,0.0017726464598092156,0.9964428080748896,0.005712938650182085,2,bàngōngshì,office; business premises; bureau,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,1.0
跑道,5,1031,0.2068883350206184,1,0.017579333809721015,0.021684382626646476,0.9266530496635547,1,0.07310720105946679,0.8535458486040879,0.1145775654555428,7-9,pǎodào,athletic track; track; runway (i.e. airstrip),Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,0.25
地段,5,1031,0.20687836774944943,7,0.042723054242941594,0.051113627846546446,0.9944111051661151,1,0.005124174724093949,0.9892869304420211,0.015790680454196675,7-9,dìduàn,section; district,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,1.0
烟火,5,1031,0.20681251965751793,1,-0.012438708934455145,-0.015681927971284194,0.9721141272989575,1,0.017335116589061898,0.9547790107098956,0.06395261881737188,7-9,yānhuǒ,smoke and fire; fireworks,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,0.75
售票,5,1031,0.20672008766364483,9,0.007692113828787178,0.00960347375128074,0.9820522121857473,9,0.016566983238265866,0.9654852289474815,0.041339582670231925,7-9,shòupiào,to sell tickets,Translation,会议 | 招聘 | 聘任 | 申请 | 评审 | 颁奖 | 提交 | 办理 | 诉讼 | 公示 | 仲裁 | 贺信,1.0
天上,5,1031,0.20670303285785702,2,0.006799011874176142,0.008497745336172237,0.996736054373965,2,0.0031695864711410652,0.9935664679028239,0.009722289661215034,2,tiānshàng,celestial; heavenly,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
出差,5,1031,0.2066901463182478,4,0.018002622753998193,0.022189505618214027,0.9718053809244561,4,0.02470050470548541,0.9471048762189707,0.06037990928943789,5,chūchāi,to go on an official or business trip,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
上空,5,1031,0.20656306969210808,4,0.027711884545946364,0.03374770083651529,0.9960566894082227,4,0.0035926232927618496,0.9924640661154608,0.011714773090943955,7-9,shàngkōng,overhead; in the sky,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
前边,5,1031,0.20654783743763694,2,-0.007700825550707224,-0.009705469231866914,0.9981450627081482,2,0.0018549369729818205,0.9962901257351664,0.0058719217644759925,1,qiánbian,front; the front side; in front of,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,0.5
交通,5,1031,0.20642892108708316,9,0.02348604145716654,0.028744675092640472,0.9958325321100389,4,0.00356253482734227,0.9922699972826966,0.012558234209268129,2,jiāotōng,to be connected; traffic; transportation; communications; liaison,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,0.25
画儿,5,1031,0.2063943282144223,6,-0.026893459346639503,-0.03388768541198863,0.9838984498514848,6,0.008620506469234665,0.9752779433822502,0.0410019964215556,2,huàr,picture; drawing; painting,Translation,孩子 | 妹妹 | 哥哥 | 爸爸 | 母亲 | 姐姐 | 妈妈 | 人缘儿 | 同学 | 父亲 | 学生 | 老师,1.0
聚会,5,1031,0.2063810775600949,6,-0.004396585945909748,-0.0055399207624647695,0.9969711188672251,9,0.002391715158379219,0.9945794037088459,0.009814645254450333,4,jùhuì,party; gathering; to meet; to get together,Translation,会议 | 招聘 | 聘任 | 申请 | 评审 | 颁奖 | 提交 | 办理 | 诉讼 | 公示 | 仲裁 | 贺信,1.0
丘陵,5,1031,0.20637224988466224,1,0.013202281281110728,0.016363150561290445,0.985213425976388,1,0.014737159692616915,0.970476266283771,0.03357930581403626,7-9,qiūlíng,hills,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,0.25
度假,5,1031,0.2063225287091375,9,0.02789191815244116,0.03394955862625392,0.9999060768971917,9,0.00005956978818645089,0.9998465071090052,0.0004468116554432862,7-9,dùjià,to go on holidays; to spend one's vacation,Translation,会议 | 招聘 | 聘任 | 申请 | 评审 | 颁奖 | 提交 | 办理 | 诉讼 | 公示 | 仲裁 | 贺信,1.0
湖泊,5,1031,0.20626276224734483,1,0.00684331744205835,0.00854794361123841,0.9139158794217723,1,0.08607561212653275,0.8278402672952396,0.1274536454481003,7-9,húpō,lake,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,0.25
游客,5,1031,0.20625334059443814,6,0.03050805273844573,0.0370128945445635,0.9984312365529683,9,0.0014827912085154762,0.9969484453444528,0.0052651552237170844,2,yóukè,traveler; tourist; (online gaming) guest player,Translation,会议 | 招聘 | 聘任 | 申请 | 评审 | 颁奖 | 提交 | 办理 | 诉讼 | 公示 | 仲裁 | 贺信,1.0
柜台,5,1031,0.2062072703507279,1,0.010541069652967944,0.013105342162808828,0.9823384185375625,1,0.017661578482851898,0.9646768400547107,0.03856244127884135,7-9,guìtái,"variant of 柜台; sales counter; front desk; bar; (of markets, medicines etc) OTC (over-the-counter); variant of 柜台",Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,0.75
道路,5,1031,0.20590904990099804,0,0.02532636714332598,0.030907776306899927,0.8669650725019443,1,0.10451389075775865,0.7624511817441857,0.2072691767773616,2,dàolù,road; path; way,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,0.25
长途,5,1031,0.20579488591124226,4,0.032908638729956974,0.03978731899670133,0.9679444253071497,4,0.032025274418321086,0.9359191508888287,0.061710633465857014,4,chángtú,long distance,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
松树,5,1031,0.205756433609315,1,-0.03281066031753291,-0.04131057739206611,0.7216277138263113,1,0.2783696693473548,0.4432580444789565,0.25686022596485225,4,sōngshù,pine; pine tree,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,0.25
写字楼,5,1031,0.20563032456651215,9,0.03192900940982801,0.038641002334261654,0.9272414071752477,1,0.07201997089545176,0.855221436279796,0.11505109688198654,6,xiězìlóu,office building,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,0.5
清洁工,5,1031,0.20558829260350306,6,-0.005336733006368249,-0.00671784284732938,0.9047409071496598,1,0.06840217207949825,0.8363387350701615,0.16699189597574468,6,qīngjiégōng,cleaner; janitor; garbage collector,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,0.75
海浪,5,1031,0.20558676565267975,1,-0.007060587585242584,-0.008887802065688667,0.9421456693765348,1,0.05565330095556127,0.8864923684209735,0.10054978828062096,6,hǎilàng,sea wave,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,0.25
登山,5,1031,0.205526321099379,6,0.00809826076623793,0.010090386127378684,0.9772224154001897,4,0.01158087664204729,0.9656415387581424,0.05426480376649834,4,dēngshān,to climb a mountain; climbing; mountaineering,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
沿岸,5,1031,0.20550107127408476,4,0.03095384773118942,0.037499235103485073,0.9999972061289972,4,1.2776009398157672e-6,0.9999959285280574,0.000018015903853332714,7-9,yán'àn,coastal area; littoral or riparian,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
物品,5,1031,0.20541767723900606,1,-0.02444031601298255,-0.030758695874403552,0.9891226720473313,1,0.010877243754207804,0.9782454282931234,0.026056043300443598,6,wùpǐn,articles; goods,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,1.0
航班,5,1031,0.20535176004257297,9,0.025275139733132584,0.03082622152166393,0.9856249954209335,4,0.014364385984740631,0.9712606094361929,0.03272116600777728,4,hángbān,(scheduled) flight; (scheduled) sailing,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
夜间,5,1031,0.2053413111609245,4,0.03419424891424688,0.04125490464802272,0.9950587222717012,4,0.004938153238964156,0.990120569032737,0.013547411928549708,5,yèjiān,nighttime; evening or night (e.g. classes),Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
春节,5,1031,0.20524787516116422,6,0.03216730378922572,0.03890016690331517,0.9999998923860773,7,6.996104558432431e-8,0.9999998224250317,8.382193056241756e-7,2,Chūnjié,Spring Festival (Chinese New Year),Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
考场,5,1031,0.20519752870987143,6,0.006146425954421886,0.007673930228965865,0.9976248200766615,4,0.0013912241028084984,0.9962335959738531,0.00810478136589826,6,kǎochǎng,exam room,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
本子,5,1031,0.20509239597282236,6,-0.022193622848566852,-0.027919751598964523,0.9999993063483242,6,6.687206148339053e-7,0.9999986376277094,4.620433693615814e-6,1,běnzi,"book; notebook; Japanese-style self-published comic (esp. an erotic one), aka ""dōjinshi""; edition",Translation,孩子 | 妹妹 | 哥哥 | 爸爸 | 母亲 | 姐姐 | 妈妈 | 人缘儿 | 同学 | 父亲 | 学生 | 老师,1.0
乡村,5,1031,0.204972660141226,6,0.011363329147203616,0.014091593050315283,0.836875642389677,6,0.15195817721197713,0.6849174651776999,0.21494654185821854,5,xiāngcūn,rustic; village; countryside,Translation,孩子 | 妹妹 | 哥哥 | 爸爸 | 母亲 | 姐姐 | 妈妈 | 人缘儿 | 同学 | 父亲 | 学生 | 老师,0.25
寒假,5,1031,0.2049686754772586,6,-0.014409884428169262,-0.018124926633324216,0.9418148228920266,6,0.05793927514900186,0.8838755477430247,0.09707974120551618,4,hánjià,winter vacation,Translation,孩子 | 妹妹 | 哥哥 | 爸爸 | 母亲 | 姐姐 | 妈妈 | 人缘儿 | 同学 | 父亲 | 学生 | 老师,0.75
出租,5,1031,0.20489027277009902,9,0.021407090716199006,0.026217574758652527,0.9933871967409588,4,0.0047770384466117675,0.988610158294347,0.019055738568891246,2,chūzū,to rent,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
彩霞,5,1031,0.20486276295934114,2,0.005610864690431511,0.007007028400444139,0.9988597059800778,2,0.0005692903531674719,0.9982904156269103,0.004201501768081854,7-9,cǎixiá,clouds tinged with sunset hues,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,0.25
庙,5,1031,0.204712822597875,3,0.017499291016044527,0.021529997971178497,0.9999736018974908,1,0.000021630277953319552,0.9999519716195375,0.00013787618272817788,7-9,miào,temple; ancestral shrine; temple fair; great imperial hall; imperial,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,0.25
十字路口,5,1031,0.2044350765771148,2,0.028257326931844545,0.034300271593389525,0.9826756073727347,1,0.011711697193037766,0.970963910179697,0.04428942183925528,7-9,shízì lùkǒu,crossroads; intersection,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,0.25
节假日,5,1031,0.20440155300571347,9,0.03145704258309587,0.0380349843263481,0.999940698355239,4,0.00005736486822652742,0.9998833334870125,0.00028094794659363847,6,jiéjiàrì,public holiday,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
趟,5,1031,0.20437966345973507,3,0.006461567241520111,0.008055994295662313,0.8939803612168437,2,0.10447752511223579,0.7895028361046079,0.15090996275759944,6,tàng,"old variant of 趟; to wade; to trample; to turn the soil; classifier for times, round trips or rows; a time; a trip",Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,0.5
河流,5,1031,0.20422062794787305,1,0.006430503118119768,0.008015985987152145,0.9549176971574569,1,0.04507195405331362,0.9098457431041432,0.07985565437688835,7-9,héliú,river,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,0.25
后边,5,1031,0.20410661281093745,2,-0.012423608473213804,-0.01560963902098935,0.9906840697948884,2,0.009315929203959732,0.9813681405909287,0.02294550729660582,1,hòubian,the back; the rear; the last bit; behind; near the end; at the back; later; afterwards,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,0.5
司机,5,1031,0.20404233103544553,6,0.0012380051100540912,0.0015529501103868956,0.7112784093114745,4,0.2835697551739782,0.42770865413749626,0.27403003133564424,2,sījī,chauffeur; driver,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
户外,5,1031,0.2039904558946418,1,0.020410521142802368,0.025000023898969676,0.9968452040644308,1,0.0026402563585386013,0.9942049477058922,0.010157222666234998,6,hùwài,outdoor,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,1.0
打牌,5,1031,0.2039828848827925,2,-0.020766365016281152,-0.02608783733654202,0.6632266170199795,6,0.21111477310443455,0.452111843915545,0.3781122364150883,6,dǎpái,to play mahjong or cards,Translation,孩子 | 妹妹 | 哥哥 | 爸爸 | 母亲 | 姐姐 | 妈妈 | 人缘儿 | 同学 | 父亲 | 学生 | 老师,1.0
柏树,5,1031,0.2039817138147105,1,-0.03068770197152365,-0.03855150378339475,0.601596413469506,1,0.39839768350985943,0.20319872995964655,0.29203435473607975,7-9,bǎishù,cypress tree; Taiwan pr. [bó shù],Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,0.25
出游,5,1031,0.2039258311884645,6,0.024345726324773775,0.02967471470292525,0.9999993341168235,7,5.135549674552386e-7,0.9999988205618561,4.626619702717485e-6,7-9,chūyóu,to go on a tour; to have an outing,Translation,精致 | 柔软 | 细腻 | 柔和 | 奇特 | 迷人 | 优美 | 古朴 | 别致 | 艳丽 | 明亮 | 坚硬,1.0
旅游,5,1031,0.20390495488258262,9,0.0042682745706731084,0.005332921269226237,0.9985769253261974,1,0.0009231088227641017,0.9976538165034332,0.0050999871094996605,2,lǚyóu,trip; journey; tourism; travel; tour; to travel,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,0.75
车速,5,1031,0.20372179973270832,1,0.016324392473511945,0.02008902336682418,0.9644819271168618,4,0.03523825181526915,0.9292436753015926,0.06741513024932028,7-9,chēsù,vehicle speed,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
过节,5,1031,0.20367423630911283,2,-0.004462520616292959,-0.005603888282616415,0.9999951729862679,2,3.7225267622126695e-6,0.9999914504595058,0.000028886249955299952,7-9,guòjié,to celebrate a festival; after the celebrations (i.e. once the festival is over),Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
住户,5,1031,0.20367243763248596,9,0.03402092446977703,0.04097186302989373,0.9996546358711327,4,0.00025946097432301006,0.9993951748968096,0.0014326286128145402,7-9,zhùhù,household; inhabitant; householder,Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
纪念碑,5,1031,0.20364037120316722,6,0.030803835068464402,0.037240323604864616,0.999996305426823,2,2.648847872297052e-6,0.9999936565789508,0.00002307215790835788,7-9,jìniànbēi,monument,Translation,害臊 | 心疼 | 羞愧 | 贪玩儿 | 怜惜 | 生气 | 厌烦 | 胆怯 | 惭愧 | 好笑 | 嫉妒 | 闹着玩儿,1.0
外出,5,1031,0.20363065443962639,4,0.012371776591012767,0.015297573292800728,0.9992931261114055,4,0.0006237278583654687,0.99866939825304,0.0026460130012323875,6,wàichū,to go out; to go away (on a trip etc),Translation,逮捕 | 讹诈 | 杀害 | 谋害 | 逃跑 | 逃走 | 虐待 | 恐吓 | 迫害 | 骚扰 | 殴打 | 屠杀,1.0
草原,5,1031,0.20355887136422607,1,0.015744377463495773,0.019385198757254613,0.989466133535233,1,0.010362022480093939,0.9791041110551391,0.02582625749799457,5,cǎoyuán,grassland; prairie,Translation,面条儿 | 杯子 | 罐头 | 肉 | 袜子 | 米饭 | 饼干 | 牛奶 | 肥皂 | 钳子 | 梳子 | 脸盆,0.25
乐园,5,1031,0.2035354470692129,6,0.021205401620562697,0.025933937651161452,0.9984076249780991,6,0.0007257214715383606,0.9976819035065607,0.006073403999740385,7-9,lèyuán,paradise,Translation,孩子 | 妹妹 | 哥哥 | 爸爸 | 母亲 | 姐姐 | 妈妈 | 人缘儿 | 同学 | 父亲 | 学生 | 老师,0.5
