run,anchor,community,size,representatives,sample,boundary_words,soft_alternatives
pca20-plain-k50-reg0.01-seed42,猫,20,3903,面条儿 | 兜儿 | 聊天儿 | 冰棍儿 | 箱子 | 凳子 | 脸盆 | 叼 | 椅子 | 拧 | 桌子 | 钳子,两侧 | 座 | 苦力 | 剪刀 | 括弧 | 干活儿 | 物体 | 取款 | 份 | 秘方 | 军舰 | 道,房间 | 卧室 | 客厅 | 窗台 | 柜子 | 楼上 | 阳台 | 墙壁,写字台:0.467690 | 书柜:0.460144 | 窗户:0.442725 | 踹:0.440648 | 屋子:0.434053 | 翠绿:0.427826 | 过道:0.413400 | 窗子:0.408475
pca20-plain-k50-reg0.01-seed42,狗,20,3903,面条儿 | 兜儿 | 聊天儿 | 冰棍儿 | 箱子 | 凳子 | 脸盆 | 叼 | 椅子 | 拧 | 桌子 | 钳子,两侧 | 座 | 苦力 | 剪刀 | 括弧 | 干活儿 | 物体 | 取款 | 份 | 秘方 | 军舰 | 道,房间 | 卧室 | 客厅 | 窗台 | 柜子 | 楼上 | 阳台 | 墙壁,写字台:0.467690 | 书柜:0.460144 | 窗户:0.442725 | 踹:0.440648 | 屋子:0.434053 | 翠绿:0.427826 | 过道:0.413400 | 窗子:0.408475
pca20-plain-k50-reg0.01-seed42,鸟,20,3903,面条儿 | 兜儿 | 聊天儿 | 冰棍儿 | 箱子 | 凳子 | 脸盆 | 叼 | 椅子 | 拧 | 桌子 | 钳子,两侧 | 座 | 苦力 | 剪刀 | 括弧 | 干活儿 | 物体 | 取款 | 份 | 秘方 | 军舰 | 道,房间 | 卧室 | 客厅 | 窗台 | 柜子 | 楼上 | 阳台 | 墙壁,写字台:0.467690 | 书柜:0.460144 | 窗户:0.442725 | 踹:0.440648 | 屋子:0.434053 | 翠绿:0.427826 | 过道:0.413400 | 窗子:0.408475
pca20-plain-k50-reg0.01-seed42,牛奶,20,3903,面条儿 | 兜儿 | 聊天儿 | 冰棍儿 | 箱子 | 凳子 | 脸盆 | 叼 | 椅子 | 拧 | 桌子 | 钳子,两侧 | 座 | 苦力 | 剪刀 | 括弧 | 干活儿 | 物体 | 取款 | 份 | 秘方 | 军舰 | 道,房间 | 卧室 | 客厅 | 窗台 | 柜子 | 楼上 | 阳台 | 墙壁,写字台:0.467690 | 书柜:0.460144 | 窗户:0.442725 | 踹:0.440648 | 屋子:0.434053 | 翠绿:0.427826 | 过道:0.413400 | 窗子:0.408475
pca20-plain-k50-reg0.01-seed42,米饭,20,3903,面条儿 | 兜儿 | 聊天儿 | 冰棍儿 | 箱子 | 凳子 | 脸盆 | 叼 | 椅子 | 拧 | 桌子 | 钳子,两侧 | 座 | 苦力 | 剪刀 | 括弧 | 干活儿 | 物体 | 取款 | 份 | 秘方 | 军舰 | 道,房间 | 卧室 | 客厅 | 窗台 | 柜子 | 楼上 | 阳台 | 墙壁,写字台:0.467690 | 书柜:0.460144 | 窗户:0.442725 | 踹:0.440648 | 屋子:0.434053 | 翠绿:0.427826 | 过道:0.413400 | 窗子:0.408475
pca20-plain-k50-reg0.01-seed42,咖啡,20,3903,面条儿 | 兜儿 | 聊天儿 | 冰棍儿 | 箱子 | 凳子 | 脸盆 | 叼 | 椅子 | 拧 | 桌子 | 钳子,两侧 | 座 | 苦力 | 剪刀 | 括弧 | 干活儿 | 物体 | 取款 | 份 | 秘方 | 军舰 | 道,房间 | 卧室 | 客厅 | 窗台 | 柜子 | 楼上 | 阳台 | 墙壁,写字台:0.467690 | 书柜:0.460144 | 窗户:0.442725 | 踹:0.440648 | 屋子:0.434053 | 翠绿:0.427826 | 过道:0.413400 | 窗子:0.408475
pca20-plain-k50-reg0.01-seed42,医生,5,128,炎症 | 急性 | 病症 | 疾病 | 症状 | 慢性 | 腹泻 | 疼痛 | 发病 | 癌症 | 抑郁症 | 患病,睡眠 | 发炎 | 视力 | 变异 | 阳性 | 失明 | 胚胎 | 生育 | 艾滋病 | 酗酒 | 分泌 | 伤残,失恋 | 饥饿 | 劳累 | 咳嗽 | 受伤 | 吸毒 | 窒息 | 酗酒,激素:0.435739 | 口腔:0.402956 | 出汗:0.383369 | 唾液:0.375703 | 血管:0.370959 | 血液:0.357592 | 肺:0.348545 | 胃:0.340887
pca20-plain-k50-reg0.01-seed42,感冒,5,128,炎症 | 急性 | 病症 | 疾病 | 症状 | 慢性 | 腹泻 | 疼痛 | 发病 | 癌症 | 抑郁症 | 患病,睡眠 | 发炎 | 视力 | 变异 | 阳性 | 失明 | 胚胎 | 生育 | 艾滋病 | 酗酒 | 分泌 | 伤残,失恋 | 饥饿 | 劳累 | 咳嗽 | 受伤 | 吸毒 | 窒息 | 酗酒,激素:0.435739 | 口腔:0.402956 | 出汗:0.383369 | 唾液:0.375703 | 血管:0.370959 | 血液:0.357592 | 肺:0.348545 | 胃:0.340887
pca20-plain-k50-reg0.01-seed42,医院,20,3903,面条儿 | 兜儿 | 聊天儿 | 冰棍儿 | 箱子 | 凳子 | 脸盆 | 叼 | 椅子 | 拧 | 桌子 | 钳子,两侧 | 座 | 苦力 | 剪刀 | 括弧 | 干活儿 | 物体 | 取款 | 份 | 秘方 | 军舰 | 道,房间 | 卧室 | 客厅 | 窗台 | 柜子 | 楼上 | 阳台 | 墙壁,写字台:0.467690 | 书柜:0.460144 | 窗户:0.442725 | 踹:0.440648 | 屋子:0.434053 | 翠绿:0.427826 | 过道:0.413400 | 窗子:0.408475
pca20-plain-k50-reg0.01-seed42,学校,38,612,写作 | 朗诵 | 舞蹈 | 戏剧 | 讲课 | 课文 | 外语 | 课程 | 作文 | 诗歌 | 表演 | 英语,网页 | 闭幕式 | 华裔 | 汉字 | 复习 | 生平 | 校长 | 联赛 | 听众 | 写作 | 电影 | 民族,色彩 | 体检 | 西医 | 休养 | 会诊 | 复查 | 演播室 | 烘托,乐器:0.271245 | 滑雪:0.227419 | 台球:0.227007 | 吉他:0.226391 | 歌:0.219234 | 图书馆:0.215313 | 海报:0.215058 | 冲浪:0.214211
pca20-plain-k50-reg0.01-seed42,老师,22,712,你 | 她 | 要不 | 我 | 他 | 唉 | 要不然 | 要是 | 小偷儿 | 哎 | 怕 | 不然,当然 | 大伙儿 | 里面 | 费劲 | 真心 | 呢 | 搞 | 无论如何 | 不敢当 | 所谓 | 呀 | 老板,隔壁 | 吓唬 | 家里 | 告状 | 打架 | 邻居 | 傻 | 逼,而:0.303277 | 一旦:0.301765 | 通常:0.301390 | 看来:0.289303 | 也就是说:0.288697 | 如今:0.284636 | 已经:0.282048 | 不再:0.282011
pca20-plain-k50-reg0.01-seed42,银行,4,3690,竞争 | 变革 | 履行 | 理解 | 权利 | 推动 | 举措 | 认同 | 规范 | 观念 | 认知 | 改变,缓慢 | 高额 | 供求 | 微观 | 淘汰 | 展开 | 无关 | 后果 | 被动 | 队 | 民主 | 共同体,霸占 | 强盗 | 被捕 | 轰炸 | 强迫 | 干涉 | 骚乱 | 凶手,实践:0.228408 | 培养:0.213761 | 举办:0.212505 | 审定:0.212219 | 研讨:0.210700 | 应邀:0.209503 | 课题:0.209482 | 论述:0.207623
pca20-plain-k50-reg0.01-seed42,合同,4,3690,竞争 | 变革 | 履行 | 理解 | 权利 | 推动 | 举措 | 认同 | 规范 | 观念 | 认知 | 改变,缓慢 | 高额 | 供求 | 微观 | 淘汰 | 展开 | 无关 | 后果 | 被动 | 队 | 民主 | 共同体,霸占 | 强盗 | 被捕 | 轰炸 | 强迫 | 干涉 | 骚乱 | 凶手,实践:0.228408 | 培养:0.213761 | 举办:0.212505 | 审定:0.212219 | 研讨:0.210700 | 应邀:0.209503 | 课题:0.209482 | 论述:0.207623
pca20-plain-k50-reg0.01-seed42,工资,4,3690,竞争 | 变革 | 履行 | 理解 | 权利 | 推动 | 举措 | 认同 | 规范 | 观念 | 认知 | 改变,缓慢 | 高额 | 供求 | 微观 | 淘汰 | 展开 | 无关 | 后果 | 被动 | 队 | 民主 | 共同体,霸占 | 强盗 | 被捕 | 轰炸 | 强迫 | 干涉 | 骚乱 | 凶手,实践:0.228408 | 培养:0.213761 | 举办:0.212505 | 审定:0.212219 | 研讨:0.210700 | 应邀:0.209503 | 课题:0.209482 | 论述:0.207623
pca20-plain-k50-reg0.01-seed42,火车,20,3903,面条儿 | 兜儿 | 聊天儿 | 冰棍儿 | 箱子 | 凳子 | 脸盆 | 叼 | 椅子 | 拧 | 桌子 | 钳子,两侧 | 座 | 苦力 | 剪刀 | 括弧 | 干活儿 | 物体 | 取款 | 份 | 秘方 | 军舰 | 道,房间 | 卧室 | 客厅 | 窗台 | 柜子 | 楼上 | 阳台 | 墙壁,写字台:0.467690 | 书柜:0.460144 | 窗户:0.442725 | 踹:0.440648 | 屋子:0.434053 | 翠绿:0.427826 | 过道:0.413400 | 窗子:0.408475
pca20-plain-k50-reg0.01-seed42,飞机,20,3903,面条儿 | 兜儿 | 聊天儿 | 冰棍儿 | 箱子 | 凳子 | 脸盆 | 叼 | 椅子 | 拧 | 桌子 | 钳子,两侧 | 座 | 苦力 | 剪刀 | 括弧 | 干活儿 | 物体 | 取款 | 份 | 秘方 | 军舰 | 道,房间 | 卧室 | 客厅 | 窗台 | 柜子 | 楼上 | 阳台 | 墙壁,写字台:0.467690 | 书柜:0.460144 | 窗户:0.442725 | 踹:0.440648 | 屋子:0.434053 | 翠绿:0.427826 | 过道:0.413400 | 窗子:0.408475
pca20-plain-k50-reg0.01-seed42,足球,38,612,写作 | 朗诵 | 舞蹈 | 戏剧 | 讲课 | 课文 | 外语 | 课程 | 作文 | 诗歌 | 表演 | 英语,网页 | 闭幕式 | 华裔 | 汉字 | 复习 | 生平 | 校长 | 联赛 | 听众 | 写作 | 电影 | 民族,色彩 | 体检 | 西医 | 休养 | 会诊 | 复查 | 演播室 | 烘托,乐器:0.271245 | 滑雪:0.227419 | 台球:0.227007 | 吉他:0.226391 | 歌:0.219234 | 图书馆:0.215313 | 海报:0.215058 | 冲浪:0.214211
pca20-plain-k50-reg0.01-seed42,篮球,38,612,写作 | 朗诵 | 舞蹈 | 戏剧 | 讲课 | 课文 | 外语 | 课程 | 作文 | 诗歌 | 表演 | 英语,网页 | 闭幕式 | 华裔 | 汉字 | 复习 | 生平 | 校长 | 联赛 | 听众 | 写作 | 电影 | 民族,色彩 | 体检 | 西医 | 休养 | 会诊 | 复查 | 演播室 | 烘托,乐器:0.271245 | 滑雪:0.227419 | 台球:0.227007 | 吉他:0.226391 | 歌:0.219234 | 图书馆:0.215313 | 海报:0.215058 | 冲浪:0.214211
pca20-plain-k50-reg0.01-seed42,软件,20,3903,面条儿 | 兜儿 | 聊天儿 | 冰棍儿 | 箱子 | 凳子 | 脸盆 | 叼 | 椅子 | 拧 | 桌子 | 钳子,两侧 | 座 | 苦力 | 剪刀 | 括弧 | 干活儿 | 物体 | 取款 | 份 | 秘方 | 军舰 | 道,房间 | 卧室 | 客厅 | 窗台 | 柜子 | 楼上 | 阳台 | 墙壁,写字台:0.467690 | 书柜:0.460144 | 窗户:0.442725 | 踹:0.440648 | 屋子:0.434053 | 翠绿:0.427826 | 过道:0.413400 | 窗子:0.408475
pca20-plain-k50-reg0.01-seed42,电脑,20,3903,面条儿 | 兜儿 | 聊天儿 | 冰棍儿 | 箱子 | 凳子 | 脸盆 | 叼 | 椅子 | 拧 | 桌子 | 钳子,两侧 | 座 | 苦力 | 剪刀 | 括弧 | 干活儿 | 物体 | 取款 | 份 | 秘方 | 军舰 | 道,房间 | 卧室 | 客厅 | 窗台 | 柜子 | 楼上 | 阳台 | 墙壁,写字台:0.467690 | 书柜:0.460144 | 窗户:0.442725 | 踹:0.440648 | 屋子:0.434053 | 翠绿:0.427826 | 过道:0.413400 | 窗子:0.408475
pca20-plain-k50-reg0.01-seed42,政策,4,3690,竞争 | 变革 | 履行 | 理解 | 权利 | 推动 | 举措 | 认同 | 规范 | 观念 | 认知 | 改变,缓慢 | 高额 | 供求 | 微观 | 淘汰 | 展开 | 无关 | 后果 | 被动 | 队 | 民主 | 共同体,霸占 | 强盗 | 被捕 | 轰炸 | 强迫 | 干涉 | 骚乱 | 凶手,实践:0.228408 | 培养:0.213761 | 举办:0.212505 | 审定:0.212219 | 研讨:0.210700 | 应邀:0.209503 | 课题:0.209482 | 论述:0.207623
pca20-plain-k50-reg0.01-seed42,法律,4,3690,竞争 | 变革 | 履行 | 理解 | 权利 | 推动 | 举措 | 认同 | 规范 | 观念 | 认知 | 改变,缓慢 | 高额 | 供求 | 微观 | 淘汰 | 展开 | 无关 | 后果 | 被动 | 队 | 民主 | 共同体,霸占 | 强盗 | 被捕 | 轰炸 | 强迫 | 干涉 | 骚乱 | 凶手,实践:0.228408 | 培养:0.213761 | 举办:0.212505 | 审定:0.212219 | 研讨:0.210700 | 应邀:0.209503 | 课题:0.209482 | 论述:0.207623
pca20-plain-k50-reg0.01-seed42,快乐,17,684,羞愧 | 沮丧 | 怜惜 | 胆怯 | 心疼 | 冷漠 | 伤感 | 气愤 | 生气 | 厌烦 | 悲伤 | 悲哀,愚蠢 | 受惊 | 爱面子 | 自卑 | 坦率 | 丑 | 枯燥 | 无知 | 无能 | 大公无私 | 大吃一惊 | 盛气凌人,欺负 | 打岔 | 吵架 | 耍赖 | 大声 | 小声 | 流氓 | 咧嘴,乖巧:0.340683 | 开朗:0.286239 | 风趣:0.284492 | 讨人喜欢:0.273052 | 温暖:0.270876 | 甜蜜:0.251617 | 通红:0.248743 | 哆嗦:0.245841
pca20-plain-k50-reg0.01-seed42,悲伤,17,684,羞愧 | 沮丧 | 怜惜 | 胆怯 | 心疼 | 冷漠 | 伤感 | 气愤 | 生气 | 厌烦 | 悲伤 | 悲哀,愚蠢 | 受惊 | 爱面子 | 自卑 | 坦率 | 丑 | 枯燥 | 无知 | 无能 | 大公无私 | 大吃一惊 | 盛气凌人,欺负 | 打岔 | 吵架 | 耍赖 | 大声 | 小声 | 流氓 | 咧嘴,乖巧:0.340683 | 开朗:0.286239 | 风趣:0.284492 | 讨人喜欢:0.273052 | 温暖:0.270876 | 甜蜜:0.251617 | 通红:0.248743 | 哆嗦:0.245841
pca20-plain-k50-reg0.01-seed42,为什么,22,712,你 | 她 | 要不 | 我 | 他 | 唉 | 要不然 | 要是 | 小偷儿 | 哎 | 怕 | 不然,当然 | 大伙儿 | 里面 | 费劲 | 真心 | 呢 | 搞 | 无论如何 | 不敢当 | 所谓 | 呀 | 老板,隔壁 | 吓唬 | 家里 | 告状 | 打架 | 邻居 | 傻 | 逼,而:0.303277 | 一旦:0.301765 | 通常:0.301390 | 看来:0.289303 | 也就是说:0.288697 | 如今:0.284636 | 已经:0.282048 | 不再:0.282011
pca20-plain-k50-reg0.01-seed42,可以,1,880,明白 | 甘心 | 相信 | 事情 | 忘掉 | 答应 | 担心 | 指望 | 愿意 | 恰恰相反 | 轻易 | 道理,骤然 | 愈来愈 | 极其 | 下手 | 简单 | 首先 | 提早 | 亲自 | 发出 | 掩饰 | 后天 | 一连,枪毙 | 笑话 | 逼迫 | 认出 | 祸害 | 发泄 | 当众 | 上面,虽然:0.356831 | 即便:0.354158 | 但:0.353303 | 即使:0.352509 | 但是:0.350244 | 不过:0.349340 | 反倒:0.347013 | 只不过:0.346403
pca20-plain-k50-reg0.01-seed42,花,20,3903,面条儿 | 兜儿 | 聊天儿 | 冰棍儿 | 箱子 | 凳子 | 脸盆 | 叼 | 椅子 | 拧 | 桌子 | 钳子,两侧 | 座 | 苦力 | 剪刀 | 括弧 | 干活儿 | 物体 | 取款 | 份 | 秘方 | 军舰 | 道,房间 | 卧室 | 客厅 | 窗台 | 柜子 | 楼上 | 阳台 | 墙壁,写字台:0.467690 | 书柜:0.460144 | 窗户:0.442725 | 踹:0.440648 | 屋子:0.434053 | 翠绿:0.427826 | 过道:0.413400 | 窗子:0.408475
pca20-plain-k50-reg0.01-seed42,行,20,3903,面条儿 | 兜儿 | 聊天儿 | 冰棍儿 | 箱子 | 凳子 | 脸盆 | 叼 | 椅子 | 拧 | 桌子 | 钳子,两侧 | 座 | 苦力 | 剪刀 | 括弧 | 干活儿 | 物体 | 取款 | 份 | 秘方 | 军舰 | 道,房间 | 卧室 | 客厅 | 窗台 | 柜子 | 楼上 | 阳台 | 墙壁,写字台:0.467690 | 书柜:0.460144 | 窗户:0.442725 | 踹:0.440648 | 屋子:0.434053 | 翠绿:0.427826 | 过道:0.413400 | 窗子:0.408475
pca20-plain-k50-reg0.01-seed42,苹果,20,3903,面条儿 | 兜儿 | 聊天儿 | 冰棍儿 | 箱子 | 凳子 | 脸盆 | 叼 | 椅子 | 拧 | 桌子 | 钳子,两侧 | 座 | 苦力 | 剪刀 | 括弧 | 干活儿 | 物体 | 取款 | 份 | 秘方 | 军舰 | 道,房间 | 卧室 | 客厅 | 窗台 | 柜子 | 楼上 | 阳台 | 墙壁,写字台:0.467690 | 书柜:0.460144 | 窗户:0.442725 | 踹:0.440648 | 屋子:0.434053 | 翠绿:0.427826 | 过道:0.413400 | 窗子:0.408475
pca20-plain-k50-reg1e-05-seed42,猫,20,201,水果 | 牛奶 | 米饭 | 豆腐 | 酸奶 | 罐头 | 饼干 | 红薯 | 香肠 | 果汁 | 果酱 | 豆浆,奶 | 鸟 | 酱 | 馒头 | 葡萄酒 | 野生 | 母鸡 | 洗衣粉 | 果酱 | 花卉 | 蛋糕 | 猴,娃娃 | 细菌 | 美容 | 用品 | 火柴 | 粪便 | 猫 | 酒鬼,塑料袋:0.361328 | 盆:0.334732 | 蜜:0.260521 | 大熊猫:0.157074 | 野:0.148588 | 神仙:0.141619 | 牡丹:0.125773 | 玉米:0.123820
pca20-plain-k50-reg1e-05-seed42,狗,33,183,姐姐 | 姑姑 | 妹妹 | 舅舅 | 嫂子 | 哥哥 | 爸爸 | 闺女 | 媳妇 | 奶奶 | 妈妈 | 爸,老板 | 爷爷 | 父亲 | 女孩儿 | 夫人 | 家伙 | 英雄 | 女 | 警官 | 神 | 空军 | 哥,领事 | 海盗 | 空军 | 职员 | 马 | 陆军 | 团员 | 海军,夫妻:0.486146 | 家乡:0.485408 | 爵士:0.468015 | 公安局:0.408110 | 小朋友:0.399705 | 富翁:0.324683 | 影星:0.267339 | 菩萨:0.212769
pca20-plain-k50-reg1e-05-seed42,鸟,20,201,水果 | 牛奶 | 米饭 | 豆腐 | 酸奶 | 罐头 | 饼干 | 红薯 | 香肠 | 果汁 | 果酱 | 豆浆,奶 | 鸟 | 酱 | 馒头 | 葡萄酒 | 野生 | 母鸡 | 洗衣粉 | 果酱 | 花卉 | 蛋糕 | 猴,娃娃 | 细菌 | 美容 | 用品 | 火柴 | 粪便 | 猫 | 酒鬼,塑料袋:0.361328 | 盆:0.334732 | 蜜:0.260521 | 大熊猫:0.157074 | 野:0.148588 | 神仙:0.141619 | 牡丹:0.125773 | 玉米:0.123820
pca20-plain-k50-reg1e-05-seed42,牛奶,20,201,水果 | 牛奶 | 米饭 | 豆腐 | 酸奶 | 罐头 | 饼干 | 红薯 | 香肠 | 果汁 | 果酱 | 豆浆,奶 | 鸟 | 酱 | 馒头 | 葡萄酒 | 野生 | 母鸡 | 洗衣粉 | 果酱 | 花卉 | 蛋糕 | 猴,娃娃 | 细菌 | 美容 | 用品 | 火柴 | 粪便 | 猫 | 酒鬼,塑料袋:0.361328 | 盆:0.334732 | 蜜:0.260521 | 大熊猫:0.157074 | 野:0.148588 | 神仙:0.141619 | 牡丹:0.125773 | 玉米:0.123820
pca20-plain-k50-reg1e-05-seed42,米饭,20,201,水果 | 牛奶 | 米饭 | 豆腐 | 酸奶 | 罐头 | 饼干 | 红薯 | 香肠 | 果汁 | 果酱 | 豆浆,奶 | 鸟 | 酱 | 馒头 | 葡萄酒 | 野生 | 母鸡 | 洗衣粉 | 果酱 | 花卉 | 蛋糕 | 猴,娃娃 | 细菌 | 美容 | 用品 | 火柴 | 粪便 | 猫 | 酒鬼,塑料袋:0.361328 | 盆:0.334732 | 蜜:0.260521 | 大熊猫:0.157074 | 野:0.148588 | 神仙:0.141619 | 牡丹:0.125773 | 玉米:0.123820
pca20-plain-k50-reg1e-05-seed42,咖啡,20,201,水果 | 牛奶 | 米饭 | 豆腐 | 酸奶 | 罐头 | 饼干 | 红薯 | 香肠 | 果汁 | 果酱 | 豆浆,奶 | 鸟 | 酱 | 馒头 | 葡萄酒 | 野生 | 母鸡 | 洗衣粉 | 果酱 | 花卉 | 蛋糕 | 猴,娃娃 | 细菌 | 美容 | 用品 | 火柴 | 粪便 | 猫 | 酒鬼,塑料袋:0.361328 | 盆:0.334732 | 蜜:0.260521 | 大熊猫:0.157074 | 野:0.148588 | 神仙:0.141619 | 牡丹:0.125773 | 玉米:0.123820
pca20-plain-k50-reg1e-05-seed42,医生,14,161,学生 | 病人 | 子女 | 患者 | 妇女 | 农民工 | 残疾人 | 民工 | 孤儿 | 上学 | 大学生 | 残疾,苦力 | 钓鱼 | 宇航员 | 医务 | 求职 | 考生 | 留学生 | 船员 | 官兵 | 配偶 | 家属 | 监护,父母 | 夜班 | 小朋友 | 旷课 | 值班 | 吃喝玩乐 | 富翁 | 野营,毕业生:0.386858 | 在职:0.350783 | 应急:0.317798 | 潜水:0.315927 | 人力:0.274230 | 民警:0.256421 | 业余:0.222221 | 家教:0.165139
pca20-plain-k50-reg1e-05-seed42,感冒,5,235,炎症 | 腹泻 | 急性 | 病症 | 症状 | 发炎 | 出血 | 疼痛 | 慢性 | 肝脏 | 治疗 | 疾病,秘方 | 睡眠 | 贮藏 | 切除 | 保质期 | 忌口 | 发炎 | 激素 | 冷水 | 心脏 | 视力 | 开花,口感 | 酿造 | 开水 | 食用 | 失恋 | 搅拌 | 保鲜 | 饲养,剂:0.473070 | 创伤:0.432460 | 真空:0.323837 | 高等:0.295447 | 废物:0.257860 | 残留:0.244681 | 毫升:0.227936 | 空气:0.218368
pca20-plain-k50-reg1e-05-seed42,医院,35,258,旅馆 | 停车场 | 居民楼 | 房间 | 饭馆 | 饭店 | 宾馆 | 餐厅 | 楼道 | 浴室 | 商场 | 楼房,军舰 | 艘 | 诊所 | 运河 | 电线 | 码头 | 临街 | 海运 | 夜市 | 货物 | 卫生间 | 厕所,口罩 | 旅游 | 海岸 | 电线 | 房东 | 水管 | 电铃 | 海滩,烟囱:0.497380 | 船员:0.391881 | 外贸:0.335663 | 进出口:0.325873 | 水域:0.320721 | 公路:0.319809 | 牧场:0.319667 | 户:0.301256
pca20-plain-k50-reg1e-05-seed42,学校,14,161,学生 | 病人 | 子女 | 患者 | 妇女 | 农民工 | 残疾人 | 民工 | 孤儿 | 上学 | 大学生 | 残疾,苦力 | 钓鱼 | 宇航员 | 医务 | 求职 | 考生 | 留学生 | 船员 | 官兵 | 配偶 | 家属 | 监护,父母 | 夜班 | 小朋友 | 旷课 | 值班 | 吃喝玩乐 | 富翁 | 野营,毕业生:0.386858 | 在职:0.350783 | 应急:0.317798 | 潜水:0.315927 | 人力:0.274230 | 民警:0.256421 | 业余:0.222221 | 家教:0.165139
pca20-plain-k50-reg1e-05-seed42,老师,33,183,姐姐 | 姑姑 | 妹妹 | 舅舅 | 嫂子 | 哥哥 | 爸爸 | 闺女 | 媳妇 | 奶奶 | 妈妈 | 爸,老板 | 爷爷 | 父亲 | 女孩儿 | 夫人 | 家伙 | 英雄 | 女 | 警官 | 神 | 空军 | 哥,领事 | 海盗 | 空军 | 职员 | 马 | 陆军 | 团员 | 海军,夫妻:0.486146 | 家乡:0.485408 | 爵士:0.468015 | 公安局:0.408110 | 小朋友:0.399705 | 富翁:0.324683 | 影星:0.267339 | 菩萨:0.212769
pca20-plain-k50-reg1e-05-seed42,银行,4,258,金融 | 企业 | 消费 | 信贷 | 银行 | 贷款 | 业务 | 税收 | 投资 | 利润 | 市场 | 运营,主流 | 卫视 | 劳务 | 货币 | 账户 | 银行卡 | 慈善 | 合同 | 联盟 | 关税 | 集团 | 债务,定金 | 发票 | 视频 | 原创 | 收费 | 卫视 | 影视 | 网友,芯片:0.392712 | 成本:0.377486 | 支出:0.371253 | 晚报:0.352822 | 海运:0.345842 | 境外:0.330295 | 汇率:0.324152 | 公证:0.291897
pca20-plain-k50-reg1e-05-seed42,合同,4,258,金融 | 企业 | 消费 | 信贷 | 银行 | 贷款 | 业务 | 税收 | 投资 | 利润 | 市场 | 运营,主流 | 卫视 | 劳务 | 货币 | 账户 | 银行卡 | 慈善 | 合同 | 联盟 | 关税 | 集团 | 债务,定金 | 发票 | 视频 | 原创 | 收费 | 卫视 | 影视 | 网友,芯片:0.392712 | 成本:0.377486 | 支出:0.371253 | 晚报:0.352822 | 海运:0.345842 | 境外:0.330295 | 汇率:0.324152 | 公证:0.291897
pca20-plain-k50-reg1e-05-seed42,工资,36,171,收据 | 学费 | 支票 | 汇款 | 付款 | 缴纳 | 交纳 | 账单 | 报销 | 生活费 | 话费 | 返还,高额 | 取款 | 协议书 | 发放 | 凭证 | 生活费 | 抚养费 | 筹措 | 抽奖 | 钱 | 中奖 | 抵押,件 | 钱包 | 套餐 | 生意 | 遗嘱 | 嫁妆 | 财物 | 自助,收支:0.452576 | 注册:0.445152 | 罚款:0.379247 | 许可:0.371262 | 出境:0.292017 | 通知书:0.284173 | 扣除:0.269767 | 撤销:0.255210
pca20-plain-k50-reg1e-05-seed42,火车,35,258,旅馆 | 停车场 | 居民楼 | 房间 | 饭馆 | 饭店 | 宾馆 | 餐厅 | 楼道 | 浴室 | 商场 | 楼房,军舰 | 艘 | 诊所 | 运河 | 电线 | 码头 | 临街 | 海运 | 夜市 | 货物 | 卫生间 | 厕所,口罩 | 旅游 | 海岸 | 电线 | 房东 | 水管 | 电铃 | 海滩,烟囱:0.497380 | 船员:0.391881 | 外贸:0.335663 | 进出口:0.325873 | 水域:0.320721 | 公路:0.319809 | 牧场:0.319667 | 户:0.301256
pca20-plain-k50-reg1e-05-seed42,飞机,35,258,旅馆 | 停车场 | 居民楼 | 房间 | 饭馆 | 饭店 | 宾馆 | 餐厅 | 楼道 | 浴室 | 商场 | 楼房,军舰 | 艘 | 诊所 | 运河 | 电线 | 码头 | 临街 | 海运 | 夜市 | 货物 | 卫生间 | 厕所,口罩 | 旅游 | 海岸 | 电线 | 房东 | 水管 | 电铃 | 海滩,烟囱:0.497380 | 船员:0.391881 | 外贸:0.335663 | 进出口:0.325873 | 水域:0.320721 | 公路:0.319809 | 牧场:0.319667 | 户:0.301256
pca20-plain-k50-reg1e-05-seed42,足球,6,173,体操 | 比赛 | 田径 | 网球 | 篮球 | 决赛 | 乒乓球 | 选手 | 举重 | 摔跤 | 赛场 | 跳远,导弹 | 联赛 | 飞行 | 划船 | 偶像 | 出道 | 勋章 | 潜水 | 搭档 | 铜牌 | 帆船 | 比分,巫婆 | 男士 | 帅哥 | 双胞胎 | 木偶 | 宝贝 | 唱歌 | 炸弹,演员:0.332819 | 天鹅:0.253386 | 禁区:0.199890 | 起飞:0.190850 | 团:0.153772 | 行列:0.142749 | 王国:0.131822 | 发射:0.120424
pca20-plain-k50-reg1e-05-seed42,篮球,6,173,体操 | 比赛 | 田径 | 网球 | 篮球 | 决赛 | 乒乓球 | 选手 | 举重 | 摔跤 | 赛场 | 跳远,导弹 | 联赛 | 飞行 | 划船 | 偶像 | 出道 | 勋章 | 潜水 | 搭档 | 铜牌 | 帆船 | 比分,巫婆 | 男士 | 帅哥 | 双胞胎 | 木偶 | 宝贝 | 唱歌 | 炸弹,演员:0.332819 | 天鹅:0.253386 | 禁区:0.199890 | 起飞:0.190850 | 团:0.153772 | 行列:0.142749 | 王国:0.131822 | 发射:0.120424
